L1Path,counts,eff,rate,null
L1_PFHTT,639,0.000344421662667279,10.690490210663166
L1_PFMHTT,881,0.00047485991363047385,14.739157864779733
L1_PFMet,1874,0.0010100879434092032,31.35207927196052
L1_DoubleTkMu4p5er2p0_SQ_OS_Mass7to18,170,9.163017629645919e-05,2.844105376858745
L1_TkMu_PfJet_dRMax_DoubleJet_dEtaMax,242,0.00013043825096319486,4.048667654116566
L1_DoubleTkMu0er1p5_SQ_OS_dR_Max1p4,544,0.0002932165641486694,9.101137205947984
L1_SingleTkPhoIso,2357,0.001270425444298555,39.43268454856507
L1_DoubleTkPhoIso,1229,0.0006624322745196962,20.561208871525867
L1_PFTau_PFTau,3871,0.0020864730143740798,64.76195243423649
L1_SingleEGEle,1934,0.0010424280056314829,32.35588116967537
L1_SinglePFTau,3408,0.0018369155342254878,57.01594779020355
L1_SinglePfJet,2296,0.001237546381039237,38.41215261922164
L1_SingleTkEle,1733,0.0009340887971868457,28.993144812330616
L1_SingleTkEleIso,2261,0.0012186813447429073,37.82660151222131
L1_SingleTkMu,499,0.00026896151748195964,8.348285782661845
L1_TkEleIso_EG,1841,0.0009923009091869492,30.799988228217348
L1_TkEleIso_PFHTT,816,0.0004398248462230041,13.651705808921974
L1_TkEleIso_PFIsoTau,1683,0.000907138745334946,28.156643230901576
L1_TkEle_PFJet_dRMin,2880,0.0015523229866694264,48.18249109031286
L1_TkEle_TkMu,91,4.9049094370457565e-05,1.5224328782008576
L1_TkMu_DoubleTkEle,17,9.163017629645919e-06,0.2844105376858745
L1_TkMu_PfHTT,79,4.2581081926001625e-05,1.3216724986578874
L1_TkMu_PfJet_PfMet,1132,0.0006101491739270106,18.938395803553526
L1_TkMu_TkEle,65,3.5035067407469694e-05,1.0874520558577556
L1_TkMu_TkEleIso,21,1.1319021777797901e-05,0.35133066420019793
L1_TripleTkMu,119,6.414112340752143e-05,1.9908737638011214
L1_TripleTkMu_5SQ_3SQ_0OQ_DoubleMu_5_3_SQ_OS_Mass_Max9,67,3.6113069481545684e-05,1.1209121191149172
L1_TripleTkMu_5_3p5_2p5_OS_Mass_5to17,33,1.7787034222253843e-05,0.5520910437431681
L1_DoubleTkEle_PFHTT,500,0.00026950051851899764,8.365015814290427
L1_DoubleEGEle,407,0.00021937342207446406,6.809122872832407
L1_DoublePFJet_MassMin,2527,0.001362055620595014,42.27678992542381
L1_DoublePFJet_dEtaMax,5938,0.003200588157931616,99.3429278105131
L1_DoubleTkEle,846,0.000455994877334144,14.153606757779402
L1_DoubleTkMu,66,3.5574068444507686e-05,1.1041820874863362
L1_DoubleTkMu4_SQ_OS_dR_Max1p2,294,0.00015846630488917062,4.918629298802771
L1_DoubleTkMu_PfHTT,17,9.163017629645919e-06,0.2844105376858745
L1_DoubleTkMu_PfJet_PfMet,82,4.4198085037115613e-05,1.37186259354363
L1_DoubleTkMu_TkEle,42,2.2638043555595802e-05,0.7026613284003959
L1_PFHTT_QuadJet,633,0.000341187656445051,10.59011002089168
L1_PFIsoTau_PFIsoTau,1680,0.000905521742223832,28.106453136015833
L1_PFIsoTau_PFMet,644,0.0003471166678524689,10.77414036880607
L1_PFIsoTau_TkMu,121,6.521912548159743e-05,2.024333827058283
L1_SinglePfJet8,3560,0.0019188436918552631,59.558912597747835
L1_DoublePFJet8_dEtaMax,810,0.0004365908400007762,13.551325619150491
L1_PFHTT_QuadJet_BTagNNScore,845,0.000455455876297106,14.136876726150822
L1_SingleDispMu,3367,0.00181481649170693,56.330016493431735
L1_DoubleDispMu,862,0.00046461889392675193,14.421287263836696
L1_W3pi_GTT,85,4.5815088148229595e-05,1.4220526884293725
total menu,26085,0.014059842051136107,436.40287503153155
total raw,26085,0.014059842051136107,436.40287503153155
total,1855284,
